"pitches","player_id","player_name","api_game_date_month_text","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
36,680718,"Barger, Addison","Jun",136,26.5,0.235,0.059,0.348,0.294,0.243,0.26,0.222,8,34,89.3,1,2086,89.8,89.98,8,32,4,0.20000000000000284,6.38,116,147,128,151,286,319,295,"0.5","-0.5","73.8","7.6",36,23,6,2,0,0,11,30.6,1,2.8,2.34583,0.5,0.45056,-0.28667,"95.6",130,39.130434782608695,8.695652173913043,5.555555555555555,5.66,-1.66,-0.07,2.43,0.257,2,"-1.352777778",0.244,0.352,"1.352777778",0.013,0.013000000000000012,-0.058,-0.017,25,"34.5"
36,663550,"Cabbage, Trey","Jun",130,27.7,0.294,0.206,0.391,0.5,0.357,0.284,0.218,10,34,90.2,5.7,2216,88.6,88.71,7,31,5,0.10000000000000853,6.41,118,147,123,152,290,326,303,"-1.2","1.2","74.7","7.7",36,24,5,4,0,1,10,27.8,2,5.6,2.51611,0.42444,0.31056,-0.32944,"95.5",163,45.83333333333333,12.5,8.333333333333332,5.74,-1.68,-0.06,2.29,0.333,3,"3.225",0.261,0.39,"-3.225",0.076,0.07200000000000001,0.11,0.073,22.6,"35.2"
35,668885,"Martin, Austin","Jun",144,24.3,0.375,0.063,0.462,0.438,0.383,0.333,0.298,12,32,89.9,13.1,2394,90.3,90.38,3,29,6,0.10000000000000853,6.33,102,151,113,144,301,317,287,"-0.9","0.9","64.6","6.7",35,26,10,2,0,0,6,17.1,3,8.6,2.208,0.61114,0.268,0.19086,"94.0",178,50,3.8461538461538463,2.857142857142857,5.87,-1.54,0.27,2.33,0.429,1,"2.654285714",0.358,0.403,"-2.654285714",0.077,0.07100000000000001,0.035,0.05,10.3,"37.3"
35,679845,"Loftin, Nick","Mar/Apr",127,27.6,0.276,0,0.32,0.276,0.3,0.31,0.257,8,29,82.4,12,2212,90.1,90.64,3,28,7,0.5,6.57,111,148,118,144,302,322,294,"-1.2","1.2","68.6","7.3",35,25,8,0,0,0,5,14.3,5,14.3,2.06829,0.78265,0.39059,0.18765,"90.9",172,24,0,0,5.79,-0.41,0.13,2.43,0.371,0,"3.388571429",0.356,0.318,"-3.388571429",0.019,0.015000000000000013,-0.042,-0.01,10.7,"39.9"
35,681624,"Pages, Andy","Aug",138,25.4,0.29,0.258,0.364,0.548,0.392,0.346,0.268,9,31,87.6,17.7,2327,90.1,90.69,6,29,6,0.6000000000000085,6.51,105,148,119,145,306,322,297,"-3.5","3.5","71.7","7.4",35,23,3,5,0,1,8,22.9,4,11.4,2.154,0.67143,0.24886,0.03571,"94.1",165,34.78260869565217,17.391304347826086,11.428571428571429,5.76,-1.02,-0.1,2.53,0.371,4,"9.911428571",0.352,0.435,"-9.911428571",0.022,0.019000000000000017,0.113,0.046,20.7,"41.6"
34,682177,"Schneemann, Daniel","Sep/Oct",138,24.6,0.1,0.067,0.176,0.167,0.181,0.204,0.144,3,30,85.2,4.1,2279,88.4,88.92,7,24,10,0.5,6.48,117,147,118,152,289,316,299,"3.8","-3.8","70.4","7.1",34,17,1,2,0,0,13,38.2,4,11.8,2.52853,0.40647,0.05971,-0.00676,"91.3",102,17.647058823529413,0,0,5.76,-1.31,0.04,2.2,0.206,0,"-11.188235294",0.245,0.175,"11.188235294",-0.044,-0.03900000000000001,-0.008,-0.023,29.2,"41.0"
34,672761,"Pérez, Wenceel","Aug",149,22.8,0.2,0.1,0.227,0.3,0.271,0.266,0.205,6,30,87.8,20.9,2195,91.4,91.39,3,26,8,0,6.2,114,148,116,151,286,319,293,"1.3","-1.3","71.2","6.9",34,23,5,0,0,1,7,20.6,4,11.8,1.88824,0.86206,0.765,-0.765,"91.9",168,26.08695652173913,4.3478260869565215,2.941176470588235,5.72,-1.2,-0.1,2.41,0.294,1,"-3.882352941",0.298,0.277,"3.882352941",-0.005,-0.0040000000000000036,0.023,0.005,11.5,"37.2"
34,666149,"Fitzgerald, Tyler","Mar/Apr",153,22.2,0.313,0.25,0.474,0.563,0.389,0.304,0.254,10,32,88.2,24.8,2118,87.7,87.88,7,27,7,0.20000000000000284,6.44,104,151,116,146,300,318,285,"-0.8","0.8","71.0","7.3",34,20,5,3,1,1,12,35.3,1,2.9,2.46471,0.54324,0.50424,-0.21212,"92.3",232,30,5,2.941176470588235,5.81,0.18,0.1,2.54,0.353,1,"2.488235294",0.298,0.391,"-2.488235294",0.059,0.05499999999999999,0.172,0.085,25.9,"37.4"
33,677008,"Kjerstad, Heston","Sep/Oct",110,30,0.233,0.1,0.3,0.333,0.287,0.313,0.26,7,30,91.6,6.7,2210,89.8,89.79,6,27,6,0,6.32,116,146,124,151,297,329,307,"1","-1","70.4","7.1",33,21,6,0,0,1,9,27.3,1,3,2.59333,0.27727,0.41545,-0.08818,"95.8",151,57.14285714285714,4.761904761904762,3.0303030303030303,5.74,-1.14,0.12,2.35,0.303,1,"-3.136363636",0.327,0.37,"3.136363636",-0.027,-0.02400000000000002,-0.037,-0.026,22.2,"33.3"
33,668952,"Kreidler, Ryan","Jun",143,23.1,0.069,0,0.118,0.069,0.137,0.231,0.167,2,29,79.1,7.4,2247,88.4,88.7,8,25,8,0.29999999999999716,6.42,110,153,118,148,304,327,291,"3","-3","63.5","7.1",33,17,2,0,0,0,12,36.4,4,12.1,2.29576,0.69406,0.35879,-0.11939,"91.5",158,17.647058823529413,5.88235294117647,3.0303030303030303,5.81,-0.6,0.25,2.28,0.182,1,"-9.045454545",0.268,0.214,"9.045454545",-0.098,-0.08600000000000002,-0.145,-0.094,32,"41.0"
33,668885,"Martin, Austin","Jul",120,27.5,0.1,0.033,0.125,0.133,0.154,0.299,0.236,3,30,87.3,6.3,2282,88.7,89.22,6,30,3,0.5,6.55,106,150,117,147,305,322,288,"4.5","-4.5","65.8","6.7",33,24,2,1,0,0,6,18.2,3,9.1,2.29758,0.62939,0.22242,-0.31939,"92.5",172,29.166666666666668,4.166666666666666,3.0303030303030303,5.68,-0.14,0.11,2.46,0.182,1,"-13.575757576",0.305,0.367,"13.575757576",-0.136,-0.123,-0.234,-0.145,20,"36.8"
33,663550,"Cabbage, Trey","Jul",123,26.8,0.129,0.097,0.267,0.226,0.183,0.21,0.15,4,31,93,16.1,2288,89.8,89.68,10,25,8,-0.09999999999999432,6.15,121,147,123,152,282,322,302,"2.7","-2.7","74.1","7.7",33,15,1,3,0,0,16,48.5,1,3,2.31909,0.58406,0.56303,-0.53273,"95.6",184,60,13.333333333333334,6.0606060606060606,5.61,-1.9,-0.18,2.1,0.182,2,"-8.060606061",0.202,0.266,"8.060606061",-0.021,-0.020000000000000018,-0.04,-0.027,40,"31.6"
33,677800,"Abreu, Wilyer","Jun",128,25.8,0.267,0.1,0.333,0.367,0.31,0.353,0.294,8,30,91.9,16.3,2166,87.3,87.57,5,29,4,0.29999999999999716,6.33,114,145,121,151,277,318,309,"0.7","-0.7","72.5","7.4",33,24,5,3,0,0,6,18.2,3,9.1,2.57061,0.45273,0.26364,-0.0297,"97.1",183,62.5,8.333333333333332,6.0606060606060606,5.67,-1.12,-0.11,2.13,0.333,2,"-2.121212121",0.36,0.446,"2.121212121",-0.027,-0.02699999999999997,-0.079,-0.043,17.2,"37.3"
33,696100,"Goodman, Hunter","Jul",117,28.2,0.129,0.065,0.19,0.194,0.172,0.199,0.17,4,31,83.2,13.7,2103,87.1,87.69,10,31,2,0.6000000000000085,6.52,108,150,125,148,302,325,289,"2.2","-2.2","73.8","7.1",33,21,2,2,0,0,10,30.3,1,3,2.53364,0.66848,0.57939,-0.44485,"92.7",135,23.809523809523807,4.761904761904762,3.0303030303030303,5.85,0.83,-0.06,2.46,0.182,1,"-6.575757576",0.221,0.207,"6.575757576",-0.041,-0.03900000000000001,-0.013,-0.027,32.3,"37.8"
31,679845,"Loftin, Nick","Jul",107,29,0.167,0.033,0.172,0.2,0.176,0.248,0.23,5,30,83.9,4.1,2293,89,89.64,0,29,2,0.5999999999999943,6.45,102,150,118,147,306,326,293,"2.5","-2.5","68.5","7.2",31,29,4,1,0,0,1,3.2,1,3.2,2.3,0.59419,0.31935,0.02258,"92.9",89,34.48275862068966,3.4482758620689653,3.225806451612903,5.83,-0.04,0.01,2.35,0.194,1,"-8.216129032",0.254,0.303,"8.216129032",-0.063,-0.06,-0.103,-0.072,0,"38.5"
30,667472,"Myers, Dane","Jun",109,27.5,0.179,0.107,0.313,0.286,0.208,0.197,0.162,5,28,92.2,1,2231,90.7,91.23,10,26,4,0.5,6.63,106,150,119,147,309,322,292,"1.4","-1.4","71.0","6.8",30,16,2,3,0,0,13,43.3,0,0,2.07533,0.73667,0.54233,-0.37833,"94.7",130,43.75,6.25,3.3333333333333335,5.74,1.34,-0.19,2.59,0.2,1,"-4.783333333",0.203,0.21,"4.783333333",0.017,-0.0030000000000000027,0.076,0.011,38.5,"37.4"
30,656248,"Bouchard, Sean","Mar/Apr",122,24.6,0.24,0.08,0.375,0.32,0.316,0.276,0.187,6,25,88.1,12.1,2194,90.3,90.55,8,24,6,0.20000000000000284,6.22,107,152,122,147,304,331,287,"-1.1","1.1","69.9","7.6",30,16,4,2,0,0,9,30,5,16.7,2.402,0.40267,0.508,0.15533,"92.1",154,31.25,6.25,3.3333333333333335,5.79,-0.71,0.25,2.36,0.367,1,"3.763333333",0.322,0.262,"-3.763333333",0.053,0.044999999999999984,0.058,0.04,33.3,"37.3"
29,668885,"Martin, Austin","Sep/Oct",101,28.7,0.308,0.154,0.421,0.462,0.367,0.273,0.227,8,26,87.8,17.5,2216,87,87.14,4,23,6,0.09999999999999432,6.38,106,151,115,147,301,317,286,"-0.9","0.9","63.8","6.7",29,19,4,4,0,0,7,24.1,2,6.9,2.55414,0.50759,0.1331,-0.12345,"92.0",207,26.31578947368421,0,0,5.93,-0.3,-0.18,2.24,0.379,0,"3.231034483",0.307,0.3,"-3.231034483",0.081,0.07200000000000001,0.162,0.094,17.4,"41.3"
29,680718,"Barger, Addison","Jul",113,25.7,0.259,0.333,0.278,0.593,0.379,0.309,0.235,7,27,89.5,18.6,2284,89.7,89.87,5,25,4,0.20000000000000284,6.48,122,147,128,152,293,323,299,"-5.3","5.3","71.1","7.6",29,20,2,3,0,2,7,24.1,2,6.9,2.24862,0.63759,0.39069,-0.25138,"96.4",177,60,10,6.896551724137931,5.56,-1.41,-0.22,2.51,0.31,2,"18.410344828",0.288,0.421,"-18.410344828",0.024,0.02200000000000002,0.172,0.07,20,"35.5"
27,668832,"McCann, Kyle","Jun",100,27,0.208,0,0.357,0.208,0.24,0.224,0.157,5,24,87.5,8.2,2244,89.3,89.6,6,20,7,0.29999999999999716,6.38,119,146,131,153,296,322,301,"1.7","-1.7","73.5","7.7",27,14,5,0,0,0,10,37,3,11.1,2.27111,0.60407,0.45926,-0.47037,"94.2",141,42.857142857142854,0,0,5.7,-1.71,-0.18,2.42,0.296,0,"-6.32962963",0.25,0.226,"6.32962963",0.051,0.045999999999999985,-0.018,0.016,30,"30.7"
27,680474,"Schuemann, Max","Mar/Apr",120,22.5,0.13,0.13,0.125,0.261,0.219,0.317,0.189,3,23,90.8,15.1,2314,88.1,88.23,3,20,7,0.10000000000000853,6.49,110,151,113,147,303,317,285,"2.2","-2.2","68.9","6.8",27,17,2,0,0,1,7,25.9,2,7.4,2.41741,0.57111,0.0737,-0.21667,"93.9",186,47.05882352941176,17.647058823529413,11.11111111111111,5.86,0.82,0.08,2.16,0.222,3,"-8.022222222",0.296,0.405,"8.022222222",-0.059,-0.07399999999999998,-0.144,-0.098,15,"42.3"
27,700932,"Manzardo, Kyle","Jun",104,26,0.16,0.08,0.19,0.24,0.184,0.228,0.159,4,25,87.3,26.2,2294,86.6,86.61,5,26,1,0,6.23,115,141,124,147,281,320,298,"1.8","-1.8","70.9","7.4",27,21,2,2,0,0,5,18.5,1,3.7,2.87481,0.26852,0.18704,-0.21667,"92.7",209,33.33333333333333,9.523809523809524,7.4074074074074066,5.61,-0.77,-0.12,2.22,0.185,2,"-6.625925926",0.19,0.342,"6.625925926",0.001,-0.0050000000000000044,-0.102,-0.044,19.2,"37.5"
26,669234,"Malloy, Justyn-Henry","Sep/Oct",114,22.8,0.091,0.045,0.167,0.136,0.163,0.248,0.149,2,22,94.1,23.3,2240,87.6,87.77,8,20,6,0.20000000000000284,6.33,108,149,121,143,300,324,292,"3.7","-3.7","63.1","6.8",26,12,1,1,0,0,11,42.3,2,7.7,2.42077,0.5984,0.43154,-0.45154,"95.3",246,66.66666666666666,8.333333333333332,3.8461538461538463,5.88,0.93,0.08,2.28,0.192,1,"-14.334615385",0.242,0.32,"14.334615385",-0.058,-0.04999999999999999,-0.184,-0.085,40,"42.7"
26,666149,"Fitzgerald, Tyler","May",115,22.6,0.167,0.042,0.286,0.208,0.203,0.209,0.173,4,24,81,21.5,2134,91.2,91.76,7,21,5,0.5999999999999943,6.58,105,147,115,143,301,321,283,"2.6","-2.6","70.7","7.2",26,14,3,1,0,0,10,38.5,2,7.7,2.01038,0.7808,0.81808,-0.32115,"90.6",133,14.285714285714285,0,0,5.88,0.23,0.27,2.26,0.231,0,"-10.157692308",0.239,0.209,"10.157692308",-0.006,-0.00799999999999998,-0.001,-0.006,33.3,"38.0"
24,668832,"McCann, Kyle","Sep/Oct",94,25.5,0.136,0.136,0.182,0.273,0.218,0.145,0.095,3,22,89.1,2.5,2288,89.5,89.58,7,19,5,0.09999999999999432,6.38,119,146,121,150,288,320,296,"1.9","-1.9","71.3","7.6",24,12,2,0,0,1,10,41.7,1,4.2,2.46,0.43583,0.14167,-0.04917,"91.4",88,16.666666666666664,0,0,5.73,-0.96,0,2.44,0.208,0,"-7.866666667",0.171,0.122,"7.866666667",0.041,0.03699999999999998,0.151,0.073,36.8,"36.4"
24,696100,"Goodman, Hunter","Aug",95,25.3,0.182,0.136,0.2,0.318,0.253,0.308,0.21,4,22,90.6,10.3,2245,87,87.51,6,22,2,0.5,6.52,107,152,124,148,304,331,302,"1.5","-1.5","73.3","7.4",24,16,3,0,0,1,6,25,2,8.3,2.69542,0.34167,0.18,0.02261,"94.5",171,43.75,18.75,12.5,5.67,0.63,0.31,2.2,0.25,3,"-6.179166667",0.276,0.433,"6.179166667",-0.028,-0.026000000000000023,-0.115,-0.055,27.3,"36.6"
23,656248,"Bouchard, Sean","Jun",90,25.6,0.15,0.05,0.214,0.2,0.192,0.179,0.124,3,20,87.8,5.9,2284,89.2,90.08,3,17,6,0.8999999999999915,6.45,112,152,124,149,318,333,298,"1.2","-1.2","69.1","7.0",23,14,2,1,0,0,7,30.4,1,4.3,2.40435,0.46391,0.47,0.25783,"91.8",136,21.428571428571427,0,0,5.92,-0.57,0.06,2.58,0.217,0,"-5.165217391",0.201,0.179,"5.165217391",0.026,0.015999999999999986,0.021,0.013,17.6,"45.7"
23,678554,"Mead, Curtis","Aug",83,27.7,0.143,0,0.188,0.143,0.145,0.295,0.281,3,21,85.8,19.9,2495,87.3,87.69,5,21,2,0.4000000000000057,6.66,110,151,119,147,302,327,294,"3.7","-3.7","68.4","7.2",23,16,3,0,0,0,6,26.1,1,4.3,2.81609,0.22565,-0.26455,-0.14818,"93.9",173,37.5,6.25,4.3478260869565215,5.67,-1.2,0.19,2.14,0.174,1,"-16.243478261",0.302,0.38,"16.243478261",-0.138,-0.128,-0.237,-0.15,23.8,"37.5"
22,694388,"Loperfido, Joey","Jun",82,26.8,0.25,0.1,0.385,0.35,0.298,0.275,0.243,5,20,88,0.8,2392,89.7,89.98,4,17,5,0.29999999999999716,6.54,108,139,118,146,285,330,301,"-2.9","2.9","71.3","7.3",22,13,3,2,0,0,7,31.8,1,4.5,2.24727,0.63545,0.41762,-0.21476,"93.7",98,38.46153846153847,0,0,5.87,-0.52,0.29,2.35,0.318,0,"13.190909091",0.312,0.289,"-13.190909091",0.007,0.006000000000000005,0.061,0.023,23.5,"38.4"
22,667472,"Myers, Dane","Jul",78,28.2,0.368,0.211,0.545,0.579,0.445,0.347,0.257,7,19,91.9,12.2,2419,90,89.9,6,18,4,-0.09999999999999432,6.28,106,151,120,148,303,320,286,"-2.2","2.2","66.9","7.2",22,12,5,1,0,1,7,31.8,3,13.6,2.10636,0.745,0.45409,0.22591,"96.7",157,75,8.333333333333332,4.545454545454546,5.97,-0.35,0.15,2.42,0.455,1,"9.877272727",0.359,0.422,"-9.877272727",0.111,0.09600000000000003,0.157,0.098,33.3,"41.5"
22,686611,"Crews, Dylan","Aug",82,26.8,0.286,0.381,0.308,0.667,0.412,0.347,0.233,6,21,90.4,14.9,2267,90,90.34,5,20,2,0.29999999999999716,6.45,110,149,118,148,308,326,289,"-1.4","1.4","70.4","7.4",22,15,2,2,0,2,6,27.3,1,4.5,2.07318,0.75455,0.17682,-0.28864,"96.5",178,60,20,13.636363636363635,5.85,-0.38,0.16,2.42,0.318,3,"6.318181818",0.268,0.546,"-6.318181818",0.053,0.04999999999999999,0.121,0.065,25,"40.3"
21,694671,"Langford, Wyatt","May",74,28.4,0.143,0,0.176,0.143,0.126,0.255,0.25,3,21,90.3,4,2093,89.6,90.07,1,18,3,0.5,6.62,110,150,119,143,308,327,294,"3.4","-3.4","71.5","6.8",21,17,3,0,0,0,4,19,0,0,2.15238,0.71476,0.13143,0.0581,"96.2",136,52.94117647058824,0,0,5.8,-1.45,0.29,2.38,0.143,0,"-15.985714286",0.25,0.328,"15.985714286",-0.107,-0.10700000000000001,-0.185,-0.129,5.6,"38.4"
21,687231,"Hernaiz, Darell","May",79,26.6,0.2,0,0.222,0.2,0.168,0.306,0.286,4,20,91.8,14.1,2103,85.9,85.91,3,21,0,0,6.25,106,147,115,143,295,311,280,"0.6","-0.6","69.4","7.1",21,18,4,0,0,0,3,14.3,0,0,2.66286,0.50857,0.73,0.11857,"95.4",171,50,0,0,5.61,-0.49,0.06,2.31,0.19,0,"-2.842857143",0.317,0.35,"2.842857143",-0.086,-0.127,-0.15,-0.138,14.3,"31.6"
21,668832,"McCann, Kyle","Jul",85,24.7,0.263,0.211,0.444,0.474,0.349,0.281,0.216,5,19,99.9,19.3,2133,85.6,85.48,7,17,4,-0.09999999999999432,6.11,113,147,134,152,296,325,308,"-1.5","1.5","71.0","7.5",21,10,3,1,0,1,9,42.9,2,9.5,3.23,0.79952,0.51095,-0.51095,"99.9",191,70,10,4.761904761904762,5.76,-1.83,-0.36,2.52,0.333,1,"7.014285714",0.291,0.345,"-7.014285714",0.047,0.04200000000000004,0.129,0.068,41.2,"37.0"
19,668832,"McCann, Kyle","Mar/Apr",84,22.6,0.313,0.375,0.375,0.688,0.464,0.37,0.224,5,16,86.1,3.3,2282,88.6,88.84,6,16,3,0.20000000000000284,6.59,120,147,126,152,293,318,300,"-1.9","1.9","69.2","7.7",19,10,3,0,0,2,6,31.6,3,15.8,2.25105,0.69421,0.29053,-0.32316,"96.3",147,50,30,15.789473684210526,5.9,-2.16,-0.12,2.41,0.421,3,"9.752631579",0.347,0.515,"-9.752631579",0.089,0.07400000000000001,0.173,0.094,37.5,"41.3"
19,677008,"Kjerstad, Heston","Jun",73,26,0.438,0.5,0.455,0.938,0.597,0.37,0.234,7,16,90.8,26.2,2299,90.1,90.44,1,14,5,0.30000000000001137,6.41,114,146,133,153,301,332,302,"-7.9","7.9","70.8","6.8",19,13,3,2,0,2,3,15.8,2,10.5,2.20211,0.62895,0.37895,-0.29368,"94.6",222,38.46153846153847,15.384615384615385,10.526315789473683,5.7,-1.12,0.2,2.61,0.526,2,"41.6",0.355,0.502,"-41.6",0.204,0.17100000000000004,0.436,0.227,7.1,"36.2"
19,642020,"Robinson, Chuckie","Aug",88,21.6,0.167,0,0.3,0.167,0.175,0.199,0.178,3,18,74,-2,2286,90.6,90.68,7,17,2,0.10000000000000853,6.41,111,151,119,147,300,322,288,"1.9","-1.9","69.2","6.7",19,10,3,0,0,0,8,42.1,1,5.3,2.15368,0.65737,0.51158,0.05579,"91.1",106,20,0,0,5.74,-1.01,0.08,2.46,0.211,0,"-10.168421053",0.222,0.213,"10.168421053",-0.011,-0.01100000000000001,-0.046,-0.024,41.2,"38.4"
18,686780,"Pagés, Pedro","May",62,29,0.063,0.063,0.111,0.125,0.146,0.174,0.1,1,16,88.8,24.4,2180,89.6,89.73,5,14,4,0.10000000000000853,6.37,105,152,124,148,305,318,290,"0.6","-0.6","71.5","6.9",18,9,0,1,0,0,7,38.9,2,11.1,2.08278,0.805,0.24833,-0.07056,"93.4",145,33.33333333333333,0,0,6.06,0.15,-0.18,2.47,0.167,0,"-3.483333333",0.2,0.155,"3.483333333",-0.037,-0.033,-0.03,-0.028,35.7,"42.9"
18,682657,"Martínez, Angel","Aug",84,21.4,0.267,0.2,0.273,0.467,0.337,0.279,0.209,4,15,86.5,20,2266,90.6,91.19,4,16,2,0.6000000000000085,6.65,107,146,113,149,289,317,291,"-0.4","0.4","66.2","6.9",18,12,3,0,0,1,4,22.2,2,11.1,2.19833,0.595,0.56611,-0.56611,"91.6",180,16.666666666666664,0,0,5.64,-1.59,-0.28,2.31,0.333,0,"2.188888889",0.312,0.265,"-2.188888889",0.058,0.02100000000000002,0.202,0.058,25,"31.2"
18,681393,"Norby, Connor","Jul",67,26.9,0.167,0.222,0.25,0.389,0.233,0.195,0.148,3,18,85,25,2313,88.6,88.63,9,18,0,0,6.32,108,150,119,147,307,322,290,"1.3","-1.3","65.2","7.0",18,9,1,1,0,1,9,50,0,0,2.44944,0.47944,0.08222,0.09889,"94.1",247,44.44444444444444,22.22222222222222,11.11111111111111,5.6,-1.45,0.17,2.37,0.167,2,"-6.966666667",0.148,0.315,"6.966666667",0.019,0.019000000000000017,0.074,0.038,50,"37.3"
18,691718,"Crow-Armstrong, Pete","Mar/Apr",81,22.2,0.278,0.222,0.308,0.5,0.331,0.306,0.256,5,18,88.1,23.1,2017,90.2,90.21,4,18,0,0,6.4,115,149,119,151,279,313,298,"-1.6","1.6","68.8","7.5",18,14,3,1,0,1,4,22.2,0,0,2.10944,0.73556,0.585,-0.56944,"93.3",195,35.714285714285715,7.142857142857142,5.555555555555555,5.77,-1.54,-0.12,2.13,0.278,1,"8.961111111",0.256,0.457,"-8.961111111",0.022,0.02200000000000002,0.043,0.025,22.2,"39.1"
17,682622,"Marte, Noelvi","Jun",65,26.2,0.176,0.059,0.231,0.235,0.178,0.198,0.195,3,17,83.6,19.2,2434,90,90.68,2,15,2,0.7000000000000028,6.57,110,150,120,144,311,316,301,"0.3","-0.3","72.5","7.3",17,13,2,1,0,0,4,23.5,0,0,2.43647,0.39235,0.08353,-0.05882,"91.0",141,15.384615384615385,0,0,5.85,-1.65,0.21,2.39,0.176,0,"-1.541176471",0.195,0.25,"1.541176471",-0.019,-0.019000000000000017,-0.015,-0.02,13.3,"46.6"
17,668832,"McCann, Kyle","Aug",82,20.7,0.063,0,0.143,0.063,0.092,0.13,0.069,1,16,85.6,23.9,2252,87.8,88.02,6,13,4,0.20000000000000284,6.45,118,145,127,152,291,324,302,"3.1","-3.1","72.8","7.8",17,7,1,0,0,0,9,52.9,1,5.9,2.46,0.57882,0.42882,-0.46647,"92.7",194,28.57142857142857,14.285714285714285,5.88235294117647,5.71,-1.23,-0.08,2.2,0.118,1,"-18.182352941",0.124,0.156,"18.182352941",-0.006,-0.006000000000000005,-0.093,-0.038,46.2,"36.9"
16,666149,"Fitzgerald, Tyler","Jun",60,26.7,0.429,0,0.5,0.429,0.417,0.337,0.3,6,14,90.4,23.9,2242,90.6,90.7,0,12,4,0.10000000000000853,6.29,105,151,119,147,298,313,287,"-2.4","2.4","68.1","6.9",16,12,6,0,0,0,2,12.5,2,12.5,1.97938,0.815,0.5425,-0.125,"93.2",195,33.33333333333333,0,0,5.77,0.52,-0.03,2.65,0.5,0,"14.6875",0.387,0.364,"-14.6875",0.129,0.11299999999999999,0.065,0.08,0,"37.1"
15,678554,"Mead, Curtis","Jul",55,27.3,0.5,0.071,0.538,0.571,0.482,0.467,0.415,7,14,90.1,13.9,2107,87.1,86.61,1,14,1,-0.5,6.13,109,152,126,150,301,327,280,"-1.7","1.7","71.1","6.8",15,13,6,1,0,0,1,6.7,1,6.7,2.548,0.626,0.56867,-0.30467,"94.9",154,38.46153846153847,7.6923076923076925,6.666666666666667,5.75,1.49,-0.14,2.71,0.533,1,"11.026666667",0.454,0.633,"-11.026666667",0.085,0.07900000000000001,-0.062,0.015,7.1,"34.9"
15,668885,"Martin, Austin","May",64,23.4,0.214,0.071,0.3,0.286,0.247,0.291,0.257,3,14,87.1,17,2317,90.8,91.27,3,13,2,0.5,6.73,104,152,119,147,298,319,281,"0.7","-0.7","64.5","6.8",15,10,2,1,0,0,4,26.7,1,6.7,1.94267,0.87067,0.25467,-0.39067,"91.1",164,30,0,0,5.71,-0.15,0.23,2.36,0.267,0,"-4.346666667",0.306,0.346,"4.346666667",-0.043,-0.03899999999999998,-0.06,-0.044,23.1,"39.5"
15,672640,"Lopez, Otto","Mar/Apr",43,34.9,0.267,0.2,0.25,0.467,0.313,0.383,0.351,4,15,88.9,2.1,2239,88.2,87.95,2,15,0,-0.20000000000000284,6.39,104,150,115,147,297,313,281,"-0.4","0.4","70.2","6.8",15,13,3,0,0,1,2,13.3,0,0,2.422,0.582,0.408,-0.15067,"95.5",91,46.15384615384615,7.6923076923076925,6.666666666666667,5.44,-0.23,0.12,2.25,0.267,1,"2.62",0.351,0.535,"-2.62",-0.084,-0.08399999999999996,-0.068,-0.07,13.3,"30.0"
15,680718,"Barger, Addison","Mar/Apr",48,31.3,0.067,0,0.091,0.067,0.059,0.28,0.229,1,15,86.3,7.5,2349,88.8,88.81,2,13,2,0,6.39,116,147,129,153,284,318,292,"2.7","-2.7","74.2","7.6",15,11,1,0,0,0,4,26.7,0,0,2.52867,0.41133,0.22133,-0.208,"93.0",155,27.27272727272727,9.090909090909092,6.666666666666667,5.74,-1.26,-0.32,2.35,0.067,1,"-18.106666667",0.229,0.426,"18.106666667",-0.162,-0.162,-0.359,-0.221,15.4,"39.7"
14,679845,"Loftin, Nick","May",47,29.8,0.154,0,0.182,0.154,0.175,0.267,0.223,2,13,87.9,13.5,2232,89.8,90.63,1,12,2,0.7999999999999972,6.69,108,152,123,148,300,325,289,"1.7","-1.7","68.4","7.5",14,11,2,0,0,0,2,14.3,1,7.1,2.14071,0.71286,0.11429,0.13429,"91.1",194,18.181818181818183,0,0,6.08,-1.37,0.35,2.46,0.214,0,"-12.442857143",0.278,0.323,"12.442857143",-0.069,-0.06400000000000003,-0.169,-0.092,8.3,"41.7"
